date,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure
2021-09-01 04:00:00,20.16049957,71.57247162,20.14991379,1003.667236
2021-09-01 05:00:00,19.5605011,74.76380157,19.63714409,1003.957092
2021-09-01 06:00:00,19.0605011,77.62462616,19.32779121,1003.949585
2021-09-01 07:00:00,18.41049957,81.36491394,18.77363586,1004.138977
2021-09-01 08:00:00,18.16049957,82.91680145,18.68303871,1004.135193
2021-09-01 09:00:00,17.76049995,85.30226135,18.42776871,1004.328369
2021-09-01 10:00:00,17.51049995,86.9358139,18.28704262,1004.922302
2021-09-01 11:00:00,18.01049995,85.60211945,18.99511528,1005.427246
2021-09-01 12:00:00,20.26049995,75.12036133,21.6193924,1005.859009
2021-09-01 13:00:00,21.66049957,68.70668793,23.25362968,1006.477295
2021-09-01 14:00:00,22.0605011,65.98397827,23.50507355,1006.881226
2021-09-01 15:00:00,21.11050034,79.17329407,23.14704514,1007.166077
2021-09-01 16:00:00,20.01049995,93.39037323,23.01321793,1006.751648
2021-09-01 17:00:00,19.61050034,99.68996429,22.92682266,1006.944824
2021-09-01 18:00:00,19.36050034,99.37955475,22.28316116,1006.841553
2021-09-01 19:00:00,19.96050072,99.69075012,23.54717255,1006.651123
2021-09-01 20:00:00,19.21050072,99.68899536,22.44854927,1006.241821
2021-09-01 21:00:00,19.21050072,99.68899536,21.9606514,1005.743958
2021-09-01 22:00:00,19.01049995,100,22.04125023,1006.637268
2021-09-01 23:00:00,18.26049995,99.68677521,20.49606705,1005.928955
2021-09-02 00:00:00,17.11050034,99.68398285,17.76981544,1006.70813
2021-09-02 01:00:00,15.76049995,99.68067932,15.91273117,1007.285339
2021-09-02 02:00:00,15.51049995,99.68006134,15.52865791,1006.186279
2021-09-02 03:00:00,15.86050034,99.99999237,15.81801605,1004.797424
2021-09-02 04:00:00,16.3105011,100,16.45548058,1002.91272
2021-09-02 05:00:00,16.21050072,100,16.76270103,1003.309387
2021-09-02 06:00:00,15.86050034,99.99999237,14.19883537,999.0227661
2021-09-02 07:00:00,15.91050053,100,14.64114761,999.12323
2021-09-02 08:00:00,14.76049995,99.6782074,12.2481308,999.2052612
2021-09-02 09:00:00,14.86050034,99.67844391,13.28637886,997.713501
2021-09-02 10:00:00,14.71050072,100,13.55436897,998.0099487
2021-09-02 11:00:00,14.41050053,100,13.15158844,999.4986572
2021-09-02 12:00:00,14.71050072,95.57516479,13.5976162,1000.797668
2021-09-02 13:00:00,16.26049995,86.53686523,14.16117096,1001.119873
2021-09-02 14:00:00,16.96050072,84.39601898,15.90624237,1001.827209
2021-09-02 15:00:00,19.21050072,67.11405945,17.55732346,1002.059998
2021-09-02 16:00:00,20.91049957,56.94921494,19.63628769,1002.582947
2021-09-02 17:00:00,21.3105011,50.81889725,19.77084732,1003.285583
2021-09-02 18:00:00,22.36050034,47.03274918,21.5065155,1003.500122
2021-09-02 19:00:00,21.91049957,51.48654556,20.62097931,1003.991455
2021-09-02 20:00:00,21.26049995,60.10103607,21.19944191,1004.479858
2021-09-02 21:00:00,20.46050072,60.70342255,19.53419304,1005.165222
2021-09-02 22:00:00,19.66049957,67.42603302,19.39113235,1005.651123
2021-09-02 23:00:00,18.26049995,70.98791504,17.68859673,1006.426758
2021-09-03 00:00:00,17.46050072,71.77445984,16.4366684,1007.310913
2021-09-03 01:00:00,16.66049957,70.91908264,15.35810471,1008.294495
2021-09-03 02:00:00,15.71050072,72.88913727,14.39098549,1008.578735
2021-09-03 03:00:00,15.11050034,74.00466156,13.58125496,1008.868164
2021-09-03 04:00:00,14.71050072,74.18231964,13.16977119,1009.260437
2021-09-03 05:00:00,14.21050072,76.36205292,12.7539463,1009.352112
2021-09-03 06:00:00,13.76049995,78.36065674,12.28967476,1009.245605
2021-09-03 07:00:00,13.61050034,78.60076141,12.05713844,1009.342834
2021-09-03 08:00:00,13.16050053,80.66866302,11.64973164,1009.435486
2021-09-03 09:00:00,12.81050014,83.08917236,11.32824421,1009.330505
2021-09-03 10:00:00,12.71050072,84.76048279,11.31631374,1009.627625
2021-09-03 11:00:00,13.46050072,84.0014801,12.14741325,1009.93811
2021-09-03 12:00:00,15.26049995,79.10468292,14.21586609,1010.563049
2021-09-03 13:00:00,16.76049995,73.56007385,15.56251144,1010.68573
2021-09-03 14:00:00,18.51049995,67.18939972,17.40296745,1010.711975
2021-09-03 15:00:00,19.71050072,61.73538589,18.93145943,1010.630432
2021-09-03 16:00:00,20.3105011,62.89300537,19.95010376,1010.340637
2021-09-03 17:00:00,21.01049995,56.60027313,20.86987686,1009.952515
2021-09-03 18:00:00,21.5605011,51.56494522,20.94249535,1009.5625
2021-09-03 19:00:00,21.76049995,51.6176033,20.86070251,1009.067383
2021-09-03 20:00:00,21.91049957,51.48654556,20.71888733,1008.970093
2021-09-03 21:00:00,21.36050034,55.76347351,20.35709572,1009.061768
2021-09-03 22:00:00,20.0605011,65.56124115,19.89925766,1009.341187
2021-09-03 23:00:00,18.36050034,74.80467987,18.30610275,1009.71405
2021-09-04 00:00:00,17.3105011,75.36382294,16.52121162,1010.096497
2021-09-04 01:00:00,16.41049957,77.47265625,15.57092667,1010.680298
2021-09-04 02:00:00,15.86050034,77.38792419,14.82486153,1010.771301
2021-09-04 03:00:00,15.51049995,77.84632874,14.42995834,1010.865784
2021-09-04 04:00:00,15.06050014,79.60021973,13.9978714,1010.858826
2021-09-04 05:00:00,14.76049995,80.61779022,13.6856041,1010.654907
2021-09-04 06:00:00,14.66050053,80.6042099,13.50486565,1010.354675
2021-09-04 07:00:00,14.56050014,80.85793304,13.33698082,1010.054443
2021-09-04 08:00:00,14.46050072,81.38178253,13.17798233,1010.053101
2021-09-04 09:00:00,14.31050014,81.90305328,13.00691605,1009.95105
2021-09-04 10:00:00,14.21050072,82.70812225,12.99808884,1010.14856
2021-09-04 11:00:00,14.61050034,83.30495453,13.62761688,1010.553162
2021-09-04 12:00:00,16.5605011,79.03266907,16.20417404,1010.782104
2021-09-04 13:00:00,18.76049995,71.54605865,18.49213219,1010.81543
2021-09-04 14:00:00,20.66049957,65.47618866,20.44133759,1010.843628
2021-09-04 15:00:00,22.16049957,59.34217834,22.54251099,1010.567139
2021-09-04 16:00:00,23.26049995,53.21316147,24.00728226,1009.985474
2021-09-04 17:00:00,23.86050034,50.32748795,24.59882355,1009.297302
2021-09-04 18:00:00,24.26049995,49.77943802,24.78710747,1008.805054
2021-09-04 19:00:00,24.3105011,50.11857605,24.3410244,1008.506958
2021-09-04 20:00:00,24.0605011,52.04872894,23.62679863,1008.105164
2021-09-04 21:00:00,23.41049957,59.25517273,23.79513741,1007.996155
2021-09-04 22:00:00,22.16049957,71.02942657,23.4210453,1008.276917
2021-09-04 23:00:00,20.0605011,78.77318573,21.21805573,1008.34552
2021-09-05 00:00:00,18.46050072,82.68720245,19.07323456,1008.720032
2021-09-05 01:00:00,17.86050034,84.766922,18.56067848,1009.606934
2021-09-05 02:00:00,16.91049957,89.14564514,17.74407578,1009.493164
2021-09-05 03:00:00,15.91050053,93.18632507,16.7159996,1009.179199
2021-09-05 04:00:00,15.26049995,95.2855072,15.90691757,1009.06958
2021-09-05 05:00:00,14.56050014,96.19220734,15.31269455,1008.95929
2021-09-05 06:00:00,14.21050072,97.75696564,14.77784348,1008.754761
2021-09-05 07:00:00,13.86050034,97.75089264,14.61010551,1008.251526
2021-09-05 08:00:00,14.16050053,96.4938736,14.35567856,1007.957642
2021-09-05 09:00:00,14.36050034,95.25321198,14.88284111,1007.861206
2021-09-05 10:00:00,14.56050014,94.95159149,15.142313,1007.764526
2021-09-05 11:00:00,15.06050014,94.05285645,15.45124817,1007.871948
2021-09-05 12:00:00,16.3105011,90.83892822,17.1158638,1007.890991
2021-09-05 13:00:00,18.61050034,85.93686676,19.7242012,1007.925659
2021-09-05 14:00:00,19.61050034,84.4174881,20.91794968,1008.239197
2021-09-05 15:00:00,20.36050034,82.13235474,21.90724373,1007.951599
2021-09-05 16:00:00,21.21050072,79.43763733,22.48502541,1007.36676
2021-09-05 17:00:00,21.21050072,81.72158813,22.87041092,1007.068054
2021-09-05 18:00:00,21.3105011,80.45905304,22.57269096,1006.471924
2021-09-05 19:00:00,21.5605011,76.77667236,22.24358177,1005.679199
2021-09-05 20:00:00,21.76049995,74.89033508,22.00809479,1005.38324
2021-09-05 21:00:00,21.41049957,77.48493958,21.77629089,1005.079529
2021-09-05 22:00:00,20.61050034,82.42285156,21.29464531,1005.06781
2021-09-05 23:00:00,19.91049957,84.18360901,20.5100441,1004.659119
2021-09-06 00:00:00,19.0605011,93.05081177,20.09091949,1004.945313
2021-09-06 01:00:00,19.11050034,93.64015198,20.05487442,1004.945923
2021-09-06 02:00:00,18.86050034,95.11216736,19.98035049,1004.544189
2021-09-06 03:00:00,18.91049957,95.71307373,20.24328995,1004.246033
2021-09-06 04:00:00,18.8105011,97.52824402,20.40915489,1004.144958
2021-09-06 05:00:00,18.5605011,98.75498199,20.36986923,1003.842468
2021-09-06 06:00:00,18.36050034,99.0635376,20.16251755,1003.540894
2021-09-06 07:00:00,18.36050034,99.0635376,20.14553452,1003.142578
2021-09-06 08:00:00,18.36050034,98.75306702,20.11828995,1003.04303
2021-09-06 09:00:00,18.11050034,98.4405365,19.76615334,1002.740601
2021-09-06 10:00:00,17.76049995,98.74740601,19.20964622,1003.233093
2021-09-06 11:00:00,17.96050072,97.82028198,19.4578495,1003.534912
2021-09-06 12:00:00,19.86050034,92.80102539,22.0277977,1003.364136
2021-09-06 13:00:00,21.16049957,83.0092926,23.09127426,1003.582092
2021-09-06 14:00:00,22.8105011,72.05371857,24.18845749,1003.606384
2021-09-06 15:00:00,24.3105011,59.08852768,25.68021011,1003.528137
2021-09-06 16:00:00,25.3105011,51.86821365,26.76333618,1002.94519
2021-09-06 17:00:00,25.86050034,47.67057037,26.81327629,1002.256042
2021-09-06 18:00:00,26.0605011,45.15929031,26.14527702,1001.760986
2021-09-06 19:00:00,25.51049995,47.42187119,24.70410347,1001.155701
2021-09-06 20:00:00,25.11050034,51.81638718,24.22482491,1001.34906
2021-09-06 21:00:00,23.16049957,63.32336044,22.6850071,1002.117798
2021-09-06 22:00:00,21.66049957,72.76616669,22.63697433,1002.593994
2021-09-06 23:00:00,20.01049995,78.51535797,20.6955719,1003.067566
2021-09-07 00:00:00,20.51049995,66.94641876,19.70519638,1003.373535
2021-09-07 01:00:00,19.61050034,65.67939758,18.46160507,1004.356018
2021-09-07 02:00:00,18.51049995,70.11305237,17.60351181,1004.837524
2021-09-07 03:00:00,17.71050072,75.18426514,17.1096859,1005.522461
2021-09-07 04:00:00,16.96050072,78.57621765,16.28903198,1006.108459
2021-09-07 05:00:00,16.61050034,78.78194427,15.71819496,1006.50177
2021-09-07 06:00:00,16.26049995,78.98932648,15.22047806,1006.695435
2021-09-07 07:00:00,15.86050034,79.45175934,14.83717728,1006.888245
2021-09-07 08:00:00,15.41050053,80.70565796,14.36714554,1006.782166
2021-09-07 09:00:00,14.96050072,82.25640869,13.92506981,1007.173462
2021-09-07 10:00:00,14.61050034,83.58005524,13.57710075,1007.765442
2021-09-07 11:00:00,15.01049995,82.53392029,14.08528137,1008.368774
2021-09-07 12:00:00,17.0605011,77.82575226,16.70051384,1008.89801
2021-09-07 13:00:00,19.36050034,69.59445953,19.27843094,1009.032104
2021-09-07 14:00:00,21.16049957,61.66452026,20.86739349,1009.158081
2021-09-07 15:00:00,22.5605011,54.97663879,22.49794579,1009.178711
2021-09-07 16:00:00,23.5605011,49.26858521,23.6048317,1008.994141
2021-09-07 17:00:00,24.11050034,47.97953415,24.25358772,1009.002075
2021-09-07 18:00:00,24.51049995,45.47719574,24.16988754,1008.908142
2021-09-07 19:00:00,24.01049995,47.63843918,22.91099358,1008.502869
2021-09-07 20:00:00,24.01049995,47.63843918,22.98671722,1008.204163
2021-09-07 21:00:00,23.26049995,55.15280914,22.96926689,1008.193115
2021-09-07 22:00:00,21.76049995,65.28813171,22.0362606,1008.370422
2021-09-07 23:00:00,19.86050034,71.05690002,19.76191902,1008.4422
2021-09-08 00:00:00,19.16049957,71.61988068,18.98401833,1008.830078
2021-09-08 01:00:00,18.41049957,74.81307983,18.43645668,1009.515686
2021-09-08 02:00:00,17.61050034,79.95700836,17.60961723,1009.603088
2021-09-08 03:00:00,16.96050072,87.44563293,17.12025261,1009.593262
2021-09-08 04:00:00,16.61050034,90.27675629,16.82637405,1009.488708
2021-09-08 05:00:00,15.96050072,92.29244232,16.01127052,1009.677734
2021-09-08 06:00:00,15.66050053,93.4747467,15.67035484,1009.275085
2021-09-08 07:00:00,15.41050053,94.37278748,15.42009926,1009.370789
2021-09-08 08:00:00,15.31050014,94.36856079,15.38352966,1008.971008
2021-09-08 09:00:00,15.16050053,94.36215973,15.19059181,1008.570435
2021-09-08 10:00:00,15.61050034,92.8706131,15.55744743,1008.4776
2021-09-08 11:00:00,16.76049995,90.57795715,16.93414116,1008.594849
2021-09-08 12:00:00,18.86050034,87.06156921,19.55890846,1008.626465
2021-09-08 13:00:00,21.46050072,81.49674225,22.74589729,1008.365967
2021-09-08 14:00:00,23.91049957,73.38816071,25.45817375,1008.202576
2021-09-08 15:00:00,25.5605011,66.49924469,27.07454491,1007.827942
2021-09-08 16:00:00,26.91049957,56.59082413,27.82720566,1007.150208
2021-09-08 17:00:00,26.91049957,52.61435699,26.25253487,1006.652283
2021-09-08 18:00:00,27.46050072,46.42951202,26.46370506,1006.361023
2021-09-08 19:00:00,27.36050034,46.55216599,26.09529495,1005.861938
2021-09-08 20:00:00,26.96050072,50.97650528,25.61957932,1005.358337
2021-09-08 21:00:00,25.16049957,62.76422882,25.19952965,1005.332764
2021-09-08 22:00:00,24.3105011,66.66099548,24.43356133,1005.420105
2021-09-08 23:00:00,23.26049995,71.23214722,23.32600403,1005.504578
2021-09-09 00:00:00,23.0605011,73.47209167,23.35581779,1005.601379
2021-09-09 01:00:00,22.46050072,76.19412994,22.80154991,1005.891602
2021-09-09 02:00:00,22.11050034,78.81774902,22.59465408,1005.985779
2021-09-09 03:00:00,21.8105011,82.31012726,22.5857563,1006.081177
2021-09-09 04:00:00,21.8105011,83.08555603,22.91867447,1005.981567
2021-09-09 05:00:00,21.8105011,81.03189087,22.69475937,1005.682861
2021-09-09 06:00:00,21.71050072,79.75741577,22.34436417,1005.183472
2021-09-09 07:00:00,21.3105011,82.76693726,21.80180168,1005.277039
2021-09-09 08:00:00,20.66049957,88.04954529,21.54747772,1004.670227
2021-09-09 09:00:00,20.36050034,92.53861237,21.77802086,1004.466675
2021-09-09 10:00:00,20.26049995,94.57284546,22.11040115,1004.464966
2021-09-09 11:00:00,20.5605011,95.46910858,22.65162277,1004.369873
2021-09-09 12:00:00,20.71050072,98.16756439,24.17254448,1004.869995
2021-09-09 13:00:00,22.21050072,92.35433197,25.48723602,1004.991577
2021-09-09 14:00:00,21.61050034,100,25.30147362,1004.982727
2021-09-09 15:00:00,22.01049995,99.69554138,25.96758461,1004.490845
2021-09-09 16:00:00,22.71050072,94.38121796,26.32829666,1004.202271
2021-09-09 17:00:00,21.61050034,100,24.94277573,1004.484924
2021-09-09 18:00:00,21.76049995,99.69497681,25.67100143,1003.889648
2021-09-09 19:00:00,21.71050072,99.69482422,25.70201302,1003.590332
2021-09-09 20:00:00,21.41049957,100,25.35419273,1003.088074
2021-09-09 21:00:00,21.41049957,100,25.67585182,1002.789307
2021-09-09 22:00:00,21.16049957,99.38798523,25.20302963,1002.586365
2021-09-09 23:00:00,20.26049995,100,23.87982941,1002.274414
2021-09-10 00:00:00,19.16049957,100,22.20500565,1002.457642
2021-09-10 01:00:00,19.11050034,100,22.23498344,1002.257507
2021-09-10 02:00:00,18.96050072,100,21.58844948,1002.155701
2021-09-10 03:00:00,18.8105011,100,21.5118866,1001.75531
2021-09-10 04:00:00,18.8105011,100,20.5021286,1001.655762
2021-09-10 05:00:00,18.3105011,100,20.1766243,1001.150635
2021-09-10 06:00:00,17.91049957,100,19.46078491,1001.045166
2021-09-10 07:00:00,17.61050034,95.97471619,18.60869217,1001.139954
2021-09-10 08:00:00,17.01049995,95.04405212,17.76414108,1001.031616
2021-09-10 09:00:00,16.86050034,95.9519043,17.49392319,1001.427734
2021-09-10 10:00:00,17.01049995,95.95649719,17.5298996,1001.628967
2021-09-10 11:00:00,16.76049995,96.25525665,17.17473602,1002.421814
2021-09-10 12:00:00,18.11050034,94.78465271,19.14126396,1003.039368
2021-09-10 13:00:00,19.46050072,87.39266968,20.2329216,1003.258606
2021-09-10 14:00:00,20.86050034,79.38877106,21.32584572,1003.577698
2021-09-10 15:00:00,22.01049995,73.52323914,22.90639114,1003.694275
2021-09-10 16:00:00,22.26049995,66.44985199,22.47711182,1003.896912
2021-09-10 17:00:00,22.26049995,63.32771301,21.90161514,1003.99646
2021-09-10 18:00:00,22.46050072,58.83865356,21.64857101,1004.099304
2021-09-10 19:00:00,20.76049995,68.30808258,20.10752106,1004.472595
2021-09-10 20:00:00,21.01049995,63.66703415,19.82757187,1004.476074
2021-09-10 21:00:00,20.3105011,65.18915558,19.36371803,1005.063416
2021-09-10 22:00:00,19.41049957,66.06754303,18.24821472,1005.84668
2021-09-10 23:00:00,18.0605011,69.11291504,16.87927055,1006.722595
2021-09-11 00:00:00,17.3105011,70.111763,15.99264717,1008.503479
2021-09-11 01:00:00,15.96050072,75.13942719,14.98013115,1009.478638
2021-09-11 02:00:00,15.11050034,77.27169037,13.96581078,1010.461182
2021-09-11 03:00:00,14.41050053,77.16242218,13.04818535,1011.047729
2021-09-11 04:00:00,13.76049995,77.57814789,12.26626205,1011.734619
2021-09-11 05:00:00,13.21050072,78.80525208,11.53834438,1012.522583
2021-09-11 06:00:00,12.86050034,79.55200195,11.18892384,1012.616699
2021-09-11 07:00:00,12.61050034,80.32302094,10.85809135,1013.110657
2021-09-11 08:00:00,12.31050014,80.82430267,10.60857677,1013.404541
2021-09-11 09:00:00,12.01049995,81.6055603,10.26535416,1013.798035
2021-09-11 10:00:00,11.86050034,82.41609955,10.11536407,1014.293579
2021-09-11 11:00:00,12.21050072,83.5759964,10.76721191,1015.095398
2021-09-11 12:00:00,14.31050014,78.18212128,13.37675667,1016.123779
2021-09-11 13:00:00,16.91049957,70.73239136,16.25901222,1016.462708
2021-09-11 14:00:00,19.41049957,63.31152344,19.04396439,1016.600159
2021-09-11 15:00:00,21.41049957,53.26048279,21.15860176,1016.629822
2021-09-11 16:00:00,22.41049957,46.73400497,21.96183968,1016.246216
2021-09-11 17:00:00,23.01049995,46.1260376,22.72281456,1015.856873
2021-09-11 18:00:00,23.01049995,49.12127686,21.92970848,1015.359009
2021-09-11 19:00:00,22.3105011,54.91352844,21.21613121,1014.950439
2021-09-11 20:00:00,22.5605011,55.33673477,21.49555969,1014.555725
2021-09-11 21:00:00,21.96050072,62.65177917,22.1007328,1014.148804
2021-09-11 22:00:00,20.5605011,70.73103333,20.839571,1014.028198
2021-09-11 23:00:00,18.51049995,77.29125214,18.35726166,1013.997742
2021-09-12 00:00:00,18.11050034,79.76808929,17.73409081,1014.290466
2021-09-12 01:00:00,17.86050034,79.99153137,17.31880951,1014.883972
2021-09-12 02:00:00,17.46050072,80.97906494,16.89184761,1014.87793
2021-09-12 03:00:00,17.01049995,83.8574295,16.54168701,1015.169861
2021-09-12 04:00:00,16.71050072,87.14128876,16.35232544,1015.065613
2021-09-12 05:00:00,16.46050072,90.8490448,16.28030014,1014.763123
2021-09-12 06:00:00,16.3105011,93.50637817,16.29017639,1014.263123
2021-09-12 07:00:00,16.46050072,90.8490448,16.10759544,1013.966614
2021-09-12 08:00:00,16.5605011,86.00758362,15.95678329,1013.868591
2021-09-12 09:00:00,16.5605011,83.26332855,15.64527893,1013.271179
2021-09-12 10:00:00,16.86050034,82.22483063,15.81438637,1012.778198
2021-09-12 11:00:00,17.3105011,80.95923615,16.38163948,1012.486084
2021-09-12 12:00:00,18.91049957,79.36789703,18.65511513,1012.709351
2021-09-12 13:00:00,20.5605011,74.93011475,20.12955666,1012.235901
2021-09-12 14:00:00,22.21050072,70.81347656,21.8295269,1012.06134
2021-09-12 15:00:00,23.71050072,66.74865723,23.77763939,1011.684875
2021-09-12 16:00:00,24.96050072,63.71736526,25.41002464,1010.906372
2021-09-12 17:00:00,26.26049995,59.54616928,26.60512924,1010.227905
2021-09-12 18:00:00,27.11050034,57.8999939,27.18124199,1009.343811
2021-09-12 19:00:00,26.96050072,59.70883942,27.10621262,1008.74408
2021-09-12 20:00:00,26.46050072,64.04144287,27.29905128,1008.338745
2021-09-12 21:00:00,26.21050072,68.73059845,27.91765976,1008.235474
2021-09-12 22:00:00,25.16049957,73.8296051,27.07696342,1008.718445
2021-09-12 23:00:00,23.76049995,78.31951141,25.88655472,1008.499023
2021-09-13 00:00:00,23.01049995,80.93473816,24.67972374,1009.683289
2021-09-13 01:00:00,22.26049995,83.13805389,24.16056061,1009.871277
2021-09-13 02:00:00,21.61050034,87.04123688,23.5423851,1010.260071
2021-09-13 03:00:00,21.41049957,88.6629715,23.47519302,1010.157654
2021-09-13 04:00:00,21.51049995,88.67105865,23.71574974,1009.860474
2021-09-13 05:00:00,21.46050072,89.21949005,23.92331314,1009.560852
2021-09-13 06:00:00,21.0605011,90.86875153,23.64777565,1008.858215
2021-09-13 07:00:00,20.76049995,92.84841919,23.17898178,1009.351624
2021-09-13 08:00:00,19.96050072,100,22.45722771,1009.140381
2021-09-13 09:00:00,19.86050034,99.69054413,22.52467918,1008.541748
2021-09-13 10:00:00,19.8105011,99.69041443,22.36018944,1009.337341
2021-09-13 11:00:00,19.91049957,98.15652466,22.46088028,1009.637634
2021-09-13 12:00:00,18.96050072,94.22371674,20.76646996,1010.320374
2021-09-13 13:00:00,19.16049957,92.76391602,20.74503708,1010.423157
2021-09-13 14:00:00,20.96050072,76.4405365,21.69597626,1011.047241
2021-09-13 15:00:00,22.41049957,66.05726624,23.26823616,1011.16803
2021-09-13 16:00:00,23.5605011,60.24977875,24.63092995,1010.786499
2021-09-13 17:00:00,24.46050072,54.04144287,25.14740372,1010.301575
2021-09-13 18:00:00,24.51049995,51.99663544,24.31725883,1010.103088
2021-09-13 19:00:00,24.41049957,51.46707153,23.72069931,1010.201416
2021-09-13 20:00:00,24.0605011,52.90100861,23.26015854,1010.196289
2021-09-13 21:00:00,23.51049995,59.27882767,23.8067131,1009.989197
2021-09-13 22:00:00,21.96050072,70.76686859,22.87151718,1010.663757
2021-09-13 23:00:00,19.96050072,76.03916931,20.36363983,1011.330933
2021-09-14 00:00:00,19.5605011,73.80696869,19.518507,1012.221375
2021-09-14 01:00:00,18.3105011,76.76203918,18.35233688,1012.600891
2021-09-14 02:00:00,17.26049995,82.00868225,17.48858643,1012.68457
2021-09-14 03:00:00,16.36050034,87.67422485,16.90074348,1012.969604
2021-09-14 04:00:00,16.01049995,90.81864929,16.97332382,1012.56604
2021-09-14 05:00:00,16.5605011,87.9756012,16.84106064,1012.872925
2021-09-14 06:00:00,15.76049995,87.90557861,15.76429176,1012.96051
2021-09-14 07:00:00,14.96050072,88.4107132,15.30077171,1013.246765
2021-09-14 08:00:00,14.86050034,88.11375427,15.19506836,1013.543884
2021-09-14 09:00:00,14.46050072,88.94931793,14.64880562,1013.537781
2021-09-14 10:00:00,14.06050014,90.09230042,14.29147339,1014.029297
2021-09-14 11:00:00,14.26049995,89.51831818,14.40717506,1014.430725
2021-09-14 12:00:00,15.96050072,83.73692322,16.56406212,1014.954651
2021-09-14 13:00:00,18.51049995,72.20217896,19.3346138,1015.491272
2021-09-14 14:00:00,20.16049957,64.31303406,20.84618187,1015.814819
2021-09-14 15:00:00,21.5605011,59.58660126,22.33102608,1015.337708
2021-09-14 16:00:00,22.66049957,55.36184692,23.54955864,1014.756348
2021-09-14 17:00:00,23.51049995,52.93148422,24.3687191,1014.270874
2021-09-14 18:00:00,23.71050072,52.81086731,24.40133858,1013.576782
2021-09-14 19:00:00,22.96050072,57.45214844,23.0210743,1013.267212
2021-09-14 20:00:00,21.36050034,62.51689529,20.5563736,1013.144226
2021-09-14 21:00:00,19.8105011,67.23769379,19.09202576,1012.722717
2021-09-14 22:00:00,18.96050072,73.942276,18.48744965,1012.510864
2021-09-14 23:00:00,18.11050034,79.76808929,18.04105186,1012.597778
2021-09-15 00:00:00,18.71050072,79.08492279,18.8927784,1013.403442
2021-09-15 01:00:00,18.61050034,81.91433716,18.69874191,1013.10321
2021-09-15 02:00:00,18.21050072,82.12753296,18.14089012,1012.698914
2021-09-15 03:00:00,17.76049995,83.40427399,17.74901581,1012.891052
2021-09-15 04:00:00,17.36050034,86.64287567,17.65645218,1013.084229
2021-09-15 05:00:00,17.86050034,86.41351318,18.09072495,1012.195679
2021-09-15 06:00:00,17.46050072,90.62620544,17.95696259,1011.492737
2021-09-15 07:00:00,17.61050034,93.56900024,18.32010651,1011.594421
2021-09-15 08:00:00,18.11050034,95.08470154,19.12447548,1011.203796
2021-09-15 09:00:00,18.86050034,95.11216736,20.10971642,1010.817017
2021-09-15 10:00:00,19.5605011,96.33330536,21.27829361,1010.628296
2021-09-15 11:00:00,20.51049995,96.06117249,22.62574005,1010.542664
2021-09-15 12:00:00,21.71050072,92.61180878,24.11655617,1010.759521
2021-09-15 13:00:00,23.3105011,85.0766449,25.05362892,1010.384766
2021-09-15 14:00:00,25.11050034,78.27275085,26.96045494,1010.311035
2021-09-15 15:00:00,26.5605011,72.93890381,28.43644333,1009.634644
2021-09-15 16:00:00,27.36050034,70.01726532,29.17202759,1009.148132
2021-09-15 17:00:00,27.76049995,67.98010254,29.40103912,1008.456726
2021-09-15 18:00:00,28.26049995,66.84073639,30.06626892,1007.766663
2021-09-15 19:00:00,28.51049995,65.67484283,30.11415863,1007.670593
2021-09-15 20:00:00,27.66049957,71.15100861,30.0358963,1007.857605
2021-09-15 21:00:00,27.01049995,73.91326141,29.43149567,1008.346436
2021-09-15 22:00:00,25.96050072,79.11519623,28.97849655,1008.829346
2021-09-15 23:00:00,24.5605011,83.14792633,27.57282257,1009.60614
2021-09-16 00:00:00,22.91049957,86.62419891,25.76132965,1010.677368
2021-09-16 01:00:00,20.71050072,99.69251251,23.64538383,1012.238159
2021-09-16 02:00:00,20.26049995,100,23.30759621,1013.227173
2021-09-16 03:00:00,20.0605011,100,23.47317123,1013.423523
2021-09-16 04:00:00,19.16049957,100,22.23646164,1013.21106
2021-09-16 05:00:00,19.0605011,100,21.73788643,1013.806946
2021-09-16 06:00:00,19.11050034,98.14533997,21.22472572,1014.305359
2021-09-16 07:00:00,18.91049957,93.33654785,20.40206337,1014.202881
2021-09-16 08:00:00,18.51049995,90.98567963,19.99449348,1014.595154
2021-09-16 09:00:00,17.5605011,99.68504333,19.364645,1014.879517
2021-09-16 10:00:00,17.36050034,100,18.96183395,1016.071167
2021-09-16 11:00:00,17.46050072,100,19.76934814,1017.665771
2021-09-16 12:00:00,17.91049957,99.68592834,19.91691017,1017.871948
2021-09-16 13:00:00,18.16049957,99.68653107,20.27119064,1019.070251
2021-09-16 14:00:00,19.76049995,88.80721283,21.40027428,1019.691956
2021-09-16 15:00:00,20.51049995,88.31283569,21.87565231,1020.001831
2021-09-16 16:00:00,20.11050034,88.55693054,21.16117859,1020.593201
2021-09-16 17:00:00,20.26049995,83.42848969,20.77526474,1020.595398
2021-09-16 18:00:00,20.61050034,76.6291275,20.74165916,1020.501282
2021-09-16 19:00:00,20.01049995,75.07915497,19.9499588,1020.890625
2021-09-16 20:00:00,20.01049995,74.36025238,20.1164341,1021.089722
2021-09-16 21:00:00,19.61050034,75.49671173,19.98007965,1020.685364
2021-09-16 22:00:00,18.96050072,78.36184692,19.55703735,1020.774963
2021-09-16 23:00:00,17.36050034,85.26036835,17.79900551,1021.348206
